dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher_binary,1,5,8,5,4,8,1,8,2.0,0.5961500288130032,0.6745811020472117,0.0784310732342085,0.0784310732342085,4.832375695898997,True
ridge_teacher_binary,1,5,8,6,4,7,1,7,2.0,0.5961500197675186,0.6745606931068521,0.07841067333933349,0.07841067333933349,4.831493314936777,True
ridge_teacher_binary,1,5,8,7,4,8,1,8,2.0,0.5961500288337407,0.6786556079060989,0.08250557907235823,0.08250557907235823,4.831143864601339,True
ridge_teacher_binary,1,5,16,0,4,13,6,8,0.0,0.5961500198399242,0.5961500198399242,0.0,0.0,2.41565905941329,True
ridge_teacher_binary,1,5,16,1,4,11,11,0,0.0,0.5961500238122437,0.5961500238122437,0.0,0.0,2.416101888553902,True
ridge_teacher_binary,1,5,16,2,4,11,11,0,0.0,0.5961500208624082,0.5961500208624082,0.0,0.0,2.4159468741190513,True
ridge_teacher_binary,1,5,16,3,4,10,10,0,0.0,0.5961500198900886,0.5961500198900886,0.0,0.0,2.415708654338187,True
ridge_teacher_binary,1,5,16,4,4,11,11,0,0.0,0.5961500248807495,0.5961500248807495,0.0,0.0,2.415304894144965,True
ridge_teacher_binary,1,5,16,5,4,13,5,9,0.0,0.5961500245894071,0.5961500245894071,0.0,0.0,2.416101775637869,True
ridge_teacher_binary,1,5,16,6,4,12,12,0,0.0,0.5961500254057217,0.5961500254057217,0.0,0.0,2.415306216088765,True
ridge_teacher_binary,1,5,16,7,4,12,12,0,0.0,0.5961500216369303,0.5961500216369303,0.0,0.0,2.415483097677308,True
ridge_teacher_binary,1,5,32,0,4,20,20,0,0.0,0.5961500270361355,0.5961500270361355,0.0,0.0,1.2081955676827234,True
ridge_teacher_binary,1,5,32,1,4,22,22,0,0.0,0.5961500200260272,0.5961500200260272,0.0,0.0,1.207915030552986,True
ridge_teacher_binary,1,5,32,2,4,18,18,0,0.0,0.5961500198809795,0.5961500198809795,0.0,0.0,1.2078296205902812,True
ridge_teacher_binary,1,5,32,3,4,16,16,0,0.0,0.5961500197657758,0.5961500197657758,0.0,0.0,1.2078748269371677,True
ridge_teacher_binary,1,5,32,4,4,15,15,0,0.0,0.5961500316782863,0.5961500316782863,0.0,0.0,1.2078728357593187,True
ridge_teacher_binary,1,5,32,5,4,17,17,0,0.0,0.5961500215920305,0.5961500215920305,0.0,0.0,1.207874375273036,True
ridge_teacher_binary,1,5,32,6,4,19,19,0,0.0,0.5961500198342685,0.5961500198342685,0.0,0.0,1.2078718277771714,True
ridge_teacher_binary,1,5,32,7,4,17,17,0,0.0,0.5961500284612457,0.5961500284612457,0.0,0.0,1.207655895142561,True
ridge_teacher_binary,1,5,64,0,4,25,25,0,0.0,0.5961500350510375,0.5961500350510375,0.0,0.0,0.603695233364419,True
ridge_teacher_binary,1,5,64,1,4,26,26,0,0.0,0.5961500212943757,0.5961500212943757,0.0,0.0,0.6038831635113778,True
ridge_teacher_binary,1,5,64,2,4,24,24,0,0.0,0.5961500201491053,0.5961500201491053,0.0,0.0,0.6039483112427853,True
ridge_teacher_binary,1,5,64,3,4,22,22,0,0.0,0.5961500198963995,0.5961500198963995,0.0,0.0,0.6039153586952638,True
ridge_teacher_binary,1,5,64,4,4,27,27,0,0.0,0.596150020880443,0.596150020880443,0.0,0.0,0.6040021095358595,True
ridge_teacher_binary,1,5,64,5,4,26,26,0,0.0,0.5961500222314374,0.5961500222314374,0.0,0.0,0.6038386814795318,True
ridge_teacher_binary,1,5,64,6,4,24,24,0,0.0,0.5961500200384,0.5961500200384,0.0,0.0,0.6039638124108654,True
ridge_teacher_binary,1,5,64,7,4,27,27,0,0.0,0.5961500257178166,0.5961500257178166,0.0,0.0,0.6039817337000168,True
