dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher_binary,1,2,128,1,21293758,0.5961500218266665,0.5896148938376501,0.006535127989016474,3.2675639945082366,38,1.0,490,patience,0.6931471805599453
ridge_teacher_binary,1,2,128,2,21293759,0.5961500209622853,0.5896154765614146,0.0065345444008708,3.2672722004354,38,1.0,424,patience,0.6931471805599453
ridge_teacher_binary,1,2,128,3,21293760,0.5961500206684541,0.5896151378994655,0.0065348827689886094,3.2674413844943047,31,1.0,446,patience,0.6931471805599453
ridge_teacher_binary,1,2,128,4,21293761,0.5961500199189329,0.5896146414330149,0.006535378485918045,3.2676892429590225,33,1.0,418,patience,0.6931471805599453
ridge_teacher_binary,1,2,128,5,21293762,0.5961500198730991,0.5896145357528494,0.006535484120249749,3.267742060124874,34,1.0,431,patience,0.6931471805599453
ridge_teacher_binary,1,2,128,6,21293763,0.5961500198573566,0.5896146540113485,0.006535365846008063,3.267682923004031,34,1.0,439,patience,0.6931471805599453
ridge_teacher_binary,1,2,128,7,21293764,0.5961500197813906,0.5896147592996307,0.006535260481759906,3.267630240879953,38,1.0,493,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,0,21291644,0.5961500226674008,0.5896144041833805,0.006535618484020234,3.2678092420101166,8,1.0,409,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,1,21291645,0.5961500200842932,0.5896144112562254,0.006535608828067779,3.2678044140338898,7,1.0,520,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,2,21291646,0.5961500197619644,0.5896147051349726,0.006535314626991749,3.2676573134958744,8,1.0,547,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,3,21291647,0.5961500209956654,0.5896153578548916,0.006534663140773773,3.2673315703868866,7,1.0,442,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,4,21291648,0.5961500235755578,0.5896157261390821,0.006534297436475754,3.267148718237877,8,1.0,472,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,5,21291649,0.5961500225373433,0.5896138123282121,0.006536210209131241,3.2681051045656204,7,1.0,543,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,6,21291650,0.5961500270331651,0.5896160899365693,0.0065339370965957645,3.266968548297882,7,1.0,562,patience,0.6931471805599453
ridge_teacher_binary,1,3,8,7,21291651,0.5961500219438234,0.5896144141290346,0.006535607814788819,3.267803907394409,7,1.0,431,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,0,21292452,0.5961500198204124,0.5896148186881148,0.006535201132297516,3.267600566148758,11,1.0,541,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,1,21292453,0.5961500250887858,0.5896132330191123,0.006536792069673538,3.268396034836769,12,1.0,462,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,2,21292454,0.5961500197651788,0.5896146514344021,0.006535368330776691,3.2676841653883457,15,1.0,527,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,3,21292455,0.5961500208722967,0.5896141698407549,0.006535851031541824,3.267925515770912,11,1.0,540,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,4,21292456,0.5961500197783137,0.5896147619843508,0.006535257793962955,3.2676288969814777,13,1.0,558,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,5,21292457,0.596150019879027,0.5896148929321605,0.006535126946866513,3.267563473433256,12,1.0,536,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,6,21292458,0.5961500227280392,0.5896136337049737,0.006536389023065567,3.2681945115327835,11,1.0,510,patience,0.6931471805599453
ridge_teacher_binary,1,3,16,7,21292459,0.5961500460071105,0.5896168235702056,0.006533222436904907,3.2666112184524536,11,1.0,413,patience,0.6931471805599453
ridge_teacher_binary,1,3,32,0,21294068,0.596150019778343,0.5896147619918306,0.006535257786512375,3.2676288932561874,16,1.0,640,patience,0.6931471805599453
ridge_teacher_binary,1,3,32,1,21294069,0.5961500253530053,0.5896134641172198,0.006536561235785485,3.268280617892742,18,1.0,436,patience,0.6931471805599453
ridge_teacher_binary,1,3,32,2,21294070,0.5961500197647565,0.5896146540640347,0.006535365700721741,3.2676828503608704,18,1.0,500,patience,0.6931471805599453
ridge_teacher_binary,1,3,32,3,21294071,0.5961500341557141,0.5896165650598879,0.006533469095826149,3.2667345479130745,18,1.0,470,patience,0.6931471805599453
ridge_teacher_binary,1,3,32,4,21294072,0.5961500198731043,0.5896148781144837,0.0065351417586207395,3.2675708793103695,20,1.0,465,patience,0.6931471805599453
ridge_teacher_binary,1,3,32,5,21294073,0.5961500198211582,0.5896147837605389,0.006535236060619354,3.267618030309677,20,1.0,480,patience,0.6931471805599453
