dataset,input_dim,replicate,width,models,objective_min,objective_median,objective_q90,active_support_median,l1_norm_median,max_first_layer_norm
ridge_teacher,2,7,32,8,0.02354926132948233,0.023560472599384756,0.023570282341963,19.5,3.716528344899416,1.0
ridge_teacher,2,7,64,8,0.023548335649347968,0.023551308570797257,0.023555384792319896,26.0,3.7176029630936682,1.0
ridge_teacher,2,7,128,8,0.023548039444289293,0.023550715596304464,0.02355325789886492,36.0,3.7187558650039136,1.0
ridge_teacher,2,8,8,8,0.023550831463137578,0.023634048777388478,0.04501567644568491,7.0,3.698956497013569,1.0
ridge_teacher,2,8,16,8,0.023546215123432183,0.023555023341018933,0.023578801299688184,12.0,3.7216172739863396,1.0
ridge_teacher,2,8,32,8,0.02354881087676912,0.02355626675419702,0.023561008954584645,20.0,3.7158350562676787,1.0
ridge_teacher,2,8,64,8,0.02354838786533265,0.023551413777769124,0.023554193364408196,26.0,3.7168258600868285,1.0
ridge_teacher,2,8,128,8,0.023547231187996048,0.023553074501358934,0.023556618958847975,36.0,3.716844645794481,1.0
ridge_teacher,2,9,8,8,0.023549723162834355,0.02355408327418585,0.02363471370550135,8.0,3.7065214216709137,1.0000000000000002
ridge_teacher,2,9,16,8,0.023547386088377975,0.023553411105964202,0.02361328185890344,12.0,3.715096114668995,1.0
ridge_teacher,2,9,32,8,0.023549749480022482,0.023552147938159834,0.02355489645796104,19.5,3.717791499570012,1.0000000000000002
ridge_teacher,2,9,64,8,0.023547020897104767,0.023551777439057925,0.023563244659864518,26.5,3.71778712188825,1.0
ridge_teacher,2,9,128,8,0.023548553784852183,0.023551524629373932,0.023553210685596765,34.5,3.7221560990437865,1.0
