input_dim,replicate,width,model_index,threshold,level_tolerance,original_objective,dense_objective,accepted_jitter,support_before,support_after,removed_support,cluster_size,cluster_diameter,compressed_objective,objective_increment,positive_increment,exact_diameter_bound,increment_to_bound,bound_respected
2,2,64,7,0.023693342832906743,1e-05,0.023558059289762553,0.02368737537651849,0.0625,64,60,4,5,0.00038745773133485613,0.023687445594462793,7.021794430281392e-08,7.021794430281392e-08,0.00018657727882478715,0.00037634777795615123,True
2,2,128,0,0.023693342832906743,1e-05,0.02355177164736929,0.02367645405380171,0.0625,128,124,4,5,3.198298625071143e-05,0.023676451770142614,-2.2836590951591518e-09,0.0,1.5415436646721734e-05,0.0,True
2,2,128,1,0.023693342832906743,1e-05,0.023551981740374407,0.023672788339594634,0.0625,128,124,4,5,0.00012751131586176634,0.023672806382806187,1.8043211553325778e-08,1.8043211553325778e-08,6.151164687399349e-05,0.00029333000285762577,True
2,2,128,2,0.023693342832906743,1e-05,0.023553364719756418,0.023684413645536258,0.0625,128,124,4,5,7.877318126089892e-05,0.02368441545407768,1.8085414207891226e-09,1.8085414207891226e-09,3.7953213461469455e-05,4.765186543756499e-05,True
2,2,128,4,0.023693342832906743,1e-05,0.023552607835909435,0.023688566920882035,0.0625,128,124,4,5,1.1478519205033507e-05,0.023688563726175785,-3.194706249542989e-09,0.0,5.52861281585171e-06,0.0,True
2,2,128,5,0.023693342832906743,1e-05,0.023551594359318567,0.023687175419952744,0.0625,128,124,4,5,4.946200938301919e-05,0.023687176282034553,8.620818087168303e-10,8.620818087168303e-10,2.3807438849307538e-05,3.621060686844544e-05,True
2,2,128,6,0.023693342832906743,1e-05,0.02355061634795958,0.02368233635064132,0.0625,128,124,4,5,4.715101905027606e-05,0.023682329285978167,-7.064663153089068e-09,0.0,2.2705996967078815e-05,0.0,True
2,3,16,0,0.023693342832906743,1e-05,0.023551764570109854,0.023674246052242262,0.046875,16,12,4,5,0.09364717259717226,0.023781788390608218,0.00010754233836595545,0.00010754233836595545,0.04511580030945832,0.0023836956815195785,True
2,3,16,1,0.023693342832906743,1e-05,0.023554721166125482,0.023691911018759972,0.0546875,16,12,4,5,0.1286473660783834,0.024132282646714253,0.00044037162795428075,0.00044037162795428075,0.061934075536896074,0.007110328589500582,True
2,3,16,2,0.023693342832906743,1e-05,0.02354823490247759,0.023671928450431545,0.0546875,16,12,4,5,0.10921181080386504,0.02412542102484056,0.00045349257440901666,0.00045349257440901666,0.05262627803948154,0.00861722681715768,True
2,3,16,4,0.023693342832906743,1e-05,0.023556214781880327,0.02368000241712437,0.0390625,16,12,4,5,0.06989844590046364,0.02388120233655503,0.00020119991943066268,0.00020119991943066268,0.033652943145361124,0.005978672312896859,True
2,3,16,5,0.023693342832906743,1e-05,0.023550361790061102,0.023702567359621608,0.0625,16,12,4,5,0.12422360286935928,0.023825813694781473,0.0001232463351598656,0.0001232463351598656,0.05981107366280182,0.002060593927049264,True
2,3,16,7,0.023693342832906743,1e-05,0.02354811973057733,0.02367137116938832,0.0625,16,12,4,5,0.1247565723103611,0.024107718086473065,0.0004363469170847456,0.0004363469170847456,0.06004171166235321,0.007267396365023013,True
2,3,32,0,0.023693342832906743,1e-05,0.02354952914728392,0.023700086276293143,0.0546875,32,28,4,5,0.020045208433597795,0.02372172628946255,2.164001316940639e-05,2.164001316940639e-05,0.009670083649452346,0.0022378310213099295,True
2,3,32,2,0.023693342832906743,1e-05,0.023552842150671244,0.023677051745746348,0.0625,32,28,4,5,0.00034809750770273804,0.02367712818934773,7.644360138295281e-08,7.644360138295281e-08,0.00016768245481335383,0.00045588312425436306,True
2,3,32,4,0.023693342832906743,1e-05,0.023546483552163922,0.023683957549401734,0.0625,32,28,4,5,0.0009532389272527749,0.023683802934731497,-1.5461467023705766e-07,0.0,0.00045877235328364304,0.0,True
2,3,32,5,0.023693342832906743,1e-05,0.023583964561351357,0.0236940842673688,0.0546875,32,28,4,5,0.003971822820284252,0.023692891884620787,-1.1923827480143923e-06,0.0,0.0019121195087373896,0.0,True
2,3,32,6,0.023693342832906743,1e-05,0.0235442605877206,0.02367914316372345,0.0703125,32,28,4,5,0.00011030414327326908,0.0236791502137602,7.050036748834643e-09,7.050036748834643e-09,5.311403081987289e-05,0.00013273398083349445,True
2,3,32,7,0.023693342832906743,1e-05,0.0235495766873138,0.023700596612727328,0.0625,32,28,4,5,0.0029410511302586217,0.023698369445953917,-2.227166773411532e-06,0.0,0.0014158030780676222,0.0,True
2,3,64,0,0.023693342832906743,1e-05,0.0235528902709915,0.023677982298177344,0.0625,64,60,4,5,0.00011457023911806852,0.02367791280461813,-6.949355921270772e-08,0.0,5.513227089177927e-05,0.0,True
2,3,64,1,0.023693342832906743,1e-05,0.023553467718733172,0.02367918195156453,0.0703125,64,60,4,5,2.592096039390384e-05,0.023679182723983602,7.724190731472902e-10,7.724190731472902e-10,1.2478722341980177e-05,6.18988909264183e-05,True
2,3,64,2,0.023693342832906743,1e-05,0.02354812831133783,0.02369004643618626,0.0703125,64,60,4,5,5.969193717029514e-05,0.02369005152136488,5.085178618469133e-09,5.085178618469133e-09,2.8761699568174143e-05,0.00017680382921793906,True
2,3,64,3,0.023693342832906743,1e-05,0.023554118993878215,0.02368740359642304,0.0703125,64,60,4,5,0.00018865479397060572,0.023687360187251906,-4.3409171132657853e-08,0.0,9.073421334670562e-05,0.0,True
2,3,64,4,0.023693342832906743,1e-05,0.023547119974714606,0.02368176284960613,0.0703125,64,60,4,5,3.981418617430458e-05,0.023681757942027537,-4.90757859350488e-09,0.0,1.9138348585884115e-05,0.0,True
2,3,64,5,0.023693342832906743,1e-05,0.02355437380710115,0.023680406047859655,0.0625,64,60,4,5,2.5707240509068786e-05,0.02368040674678406,6.989244044630638e-10,6.989244044630638e-10,1.2379615451567035e-05,5.645768297064451e-05,True
2,3,128,0,0.023693342832906743,1e-05,0.023554137556177374,0.02367227560060293,0.0625,128,124,4,5,1.4431847046764441e-06,0.023672275519883372,-8.0719559508724e-11,0.0,6.924710917665951e-07,0.0,True
2,3,128,1,0.023693342832906743,1e-05,0.023549081327616624,0.023680726077788344,0.0625,128,124,4,5,9.456777322131142e-06,0.023680722228680895,-3.849107449438449e-09,0.0,4.558319753167316e-06,0.0,True
2,3,128,3,0.023693342832906743,1e-05,0.023548436238941928,0.023677220805659586,0.0703125,128,124,4,5,1.5381655839899845e-05,0.02367722189582617,1.0901665820073347e-09,1.0901665820073347e-09,7.4040724059989014e-06,0.00014723877917834297,True
2,3,128,5,0.023693342832906743,1e-05,0.023552839315575835,0.023682203696116698,0.0625,128,124,4,5,1.432263723818078e-06,0.023682203732867092,3.6750394394324815e-11,3.6750394394324815e-11,6.895560590922797e-07,5.329573123134098e-05,True
2,3,128,6,0.023693342832906743,1e-05,0.023555107151713377,0.023699621244464585,0.0625,128,124,4,5,1.030901680798961e-05,0.023699623552769476,2.3083048909799952e-09,2.3083048909799952e-09,4.967433466630938e-06,0.0004646876312458306,True
2,3,128,7,0.023693342832906743,1e-05,0.023549473647399913,0.023695630251642494,0.0703125,128,124,4,5,1.7785764823152727e-05,0.023695631320438035,1.068795541653289e-09,1.068795541653289e-09,8.545312197833451e-06,0.00012507390214769074,True
2,4,16,0,0.023693342832906743,1e-05,0.023556684596161413,0.023692761765955098,0.0390625,16,12,4,5,0.07806546348070677,0.02377572729016468,8.296552420958281e-05,8.296552420958281e-05,0.03767526084240073,0.002202122091646177,True
2,4,16,3,0.023693342832906743,1e-05,0.023552628838113727,0.0236736724598953,0.03125,16,12,4,5,0.018181699848029143,0.023652793421170243,-2.0879038725055837e-05,0.0,0.008788317892351702,0.0,True
2,4,16,4,0.023693342832906743,1e-05,0.023589017401028874,0.02368744209816915,0.0234375,16,12,4,5,0.12122619525751123,0.023787700055470477,0.00010025795730132792,0.00010025795730132792,0.05836598995677034,0.0017177461973245979,True
2,4,16,5,0.023693342832906743,1e-05,0.023545682254033945,0.023686804890588248,0.046875,16,12,4,5,0.0936471725971723,0.023751878962055308,6.507407146705974e-05,6.507407146705974e-05,0.04511924108615796,0.0014422687505491682,True
2,4,16,6,0.023693342832906743,1e-05,0.02354874929046974,0.023662485245245668,0.046875,16,12,4,5,0.09364717259717228,0.02388642351456033,0.00022393826931466077,0.00022393826931466077,0.045128710253859464,0.00496221292509704,True
2,4,16,7,0.023693342832906743,1e-05,0.023546902497301042,0.023656942197219893,0.03125,16,12,4,5,0.06295142237445696,0.023724841123145997,6.789892592610342e-05,6.789892592610342e-05,0.03030147446100182,0.002240779603431171,True
2,4,32,0,0.023693342832906743,1e-05,0.02355028353612659,0.02367293755786736,0.0546875,32,28,4,5,0.01570183996007947,0.02366605144712666,-6.886110740702417e-06,0.0,0.007561444284112375,0.0,True
2,4,32,2,0.023693342832906743,1e-05,0.023558033674097024,0.02367086214432789,0.0546875,32,28,4,5,0.00024440729532883976,0.023670940947745713,7.880341782243172e-08,7.880341782243172e-08,0.0001178054505566121,0.0006689284532260439,True
2,4,32,3,0.023693342832906743,1e-05,0.02355060132137523,0.023688610987272457,0.0703125,32,28,4,5,0.0015236461020457987,0.023688514288566553,-9.669870590367502e-08,0.0,0.0007340279595787135,0.0,True
2,4,32,5,0.023693342832906743,1e-05,0.02354687197051749,0.023701785732974778,0.0703125,32,28,4,5,0.00010071994194622993,0.023701751168822914,-3.456415186356421e-08,0.0,4.853471485967359e-05,0.0,True
2,4,32,6,0.023693342832906743,1e-05,0.0235515158458574,0.023697026064725898,0.0703125,32,28,4,5,0.0070369417932194915,0.023698997741904766,1.971677178868453e-06,1.971677178868453e-06,0.0033857057617832404,0.0005823533755130501,True
2,4,32,7,0.023693342832906743,1e-05,0.02358115464132763,0.02369642377325673,0.0625,32,28,4,5,0.020278874109509442,0.02371929284309096,2.2869069834230427e-05,2.2869069834230427e-05,0.009743473690912859,0.0023471167018759447,True
2,4,64,0,0.023693342832906743,1e-05,0.023549206579366575,0.0236770271835077,0.0703125,64,60,4,5,0.00020697770249619406,0.023676974409686143,-5.2773821555829326e-08,0.0,9.96219979242459e-05,0.0,True
2,4,64,1,0.023693342832906743,1e-05,0.023550350174513197,0.02367388999105057,0.0625,64,60,4,5,8.584366581925657e-05,0.023673877367989767,-1.2623060804961561e-08,0.0,4.125789556434671e-05,0.0,True
2,4,64,3,0.023693342832906743,1e-05,0.02355839418163385,0.02369701968144598,0.0625,64,60,4,5,0.00011878439253643273,0.023697058376881304,3.869543532472597e-08,3.869543532472597e-08,5.726911673666637e-05,0.0006756771804715357,True
2,4,64,4,0.023693342832906743,1e-05,0.02355955372813103,0.02368296234544165,0.0625,64,60,4,5,0.0003018882343416699,0.023682958091845965,-4.253595684011735e-09,0.0,0.00014487648126537545,0.0,True
2,4,64,5,0.023693342832906743,1e-05,0.02354911236081757,0.023671807136562823,0.0625,64,60,4,5,5.291147911790056e-05,0.023671803806068502,-3.3304943213019467e-09,0.0,2.553227935298837e-05,0.0,True
2,4,64,7,0.023693342832906743,1e-05,0.023556642752199312,0.023681523713672704,0.0625,64,60,4,5,0.0002641970685718831,0.023681523675815455,-3.7857248585959624e-11,0.0,0.00012711235701959157,0.0,True
2,4,128,0,0.023693342832906743,1e-05,0.02355060453696552,0.023703260888621885,0.0703125,128,124,4,5,6.425336455737851e-06,0.02370326092566908,3.704719517272359e-11,3.704719517272359e-11,3.0934084658587326e-06,1.1976173073037498e-05,True
2,4,128,1,0.023693342832906743,1e-05,0.023552476826187833,0.023677219979469036,0.0625,128,124,4,5,7.347956279325122e-05,0.02367722463214708,4.652678044919645e-09,4.652678044919645e-09,3.5368848275571806e-05,0.00013154734382835726,True
2,4,128,2,0.023693342832906743,1e-05,0.02355167901607606,0.023680994110955422,0.0625,128,124,4,5,4.864302098248118e-05,0.02368098980973215,-4.301223273384114e-09,0.0,2.3394563806170665e-05,0.0,True
2,4,128,3,0.023693342832906743,1e-05,0.023550839534877157,0.023699002086534263,0.0703125,128,124,4,5,4.2033648820802055e-08,0.02369900208437952,-2.1547416628742155e-12,0.0,2.0230846981552342e-08,0.0,True
2,4,128,5,0.023693342832906743,1e-05,0.023551047613663424,0.023692928832305116,0.0703125,128,124,4,5,2.3723159313191375e-05,0.023692928295170917,-5.371341982307598e-10,0.0,1.1418564417093742e-05,0.0,True
2,4,128,7,0.023693342832906743,1e-05,0.02354906069575593,0.02368127314441058,0.0625,128,124,4,5,3.4497667841611194e-05,0.02368127307201311,-7.239746996345886e-11,0.0,1.6614718369113175e-05,0.0,True
2,5,16,1,0.023693342832906743,1e-05,0.02356352681223764,0.02367352958659118,0.0390625,16,12,4,5,0.07835723780718083,0.023695072161188626,2.1542574597445407e-05,2.1542574597445407e-05,0.03764368621764705,0.0005722759049921744,True
2,5,16,3,0.023693342832906743,1e-05,0.02354731247111204,0.0236749838413549,0.0390625,16,12,4,5,0.07844476297726981,0.023631034253002215,-4.3949588352684005e-05,0.0,0.0378188261917684,0.0,True
2,5,16,4,0.023693342832906743,1e-05,0.02354749995711677,0.023688988969598493,0.03125,16,12,4,5,0.08230175618115641,0.023953490845617934,0.00026450187601944133,0.00026450187601944133,0.039706576215987305,0.006661412320736516,True
2,5,16,5,0.023693342832906743,1e-05,0.023567602471737906,0.02366589404552259,0.03125,16,12,4,5,0.062210285302435234,0.0237692851809396,0.00010339113541701223,0.00010339113541701223,0.02985490284683809,0.003463120812934158,True
2,5,16,6,0.023693342832906743,1e-05,0.023547705062353166,0.023666399889833583,0.046875,16,12,4,5,0.0936471725971723,0.02372592801265732,5.9528122823736956e-05,5.9528122823736956e-05,0.04512153622082313,0.0013192840450380176,True
2,5,16,7,0.023693342832906743,1e-05,0.023586779116488994,0.02366910337646831,0.0390625,16,12,4,5,0.0988766516486934,0.02381628106980584,0.00014717769333753156,0.00014717769333753156,0.04752617403520769,0.0030967713333815046,True
2,5,32,0,0.023693342832906743,1e-05,0.023559719319246587,0.02367964786142243,0.046875,32,28,4,5,0.005502886738637158,0.023667739035875834,-1.1908825546597807e-05,0.0,0.002649165709518821,0.0,True
2,5,32,2,0.023693342832906743,1e-05,0.02355473001424299,0.023681327203125935,0.046875,32,28,4,5,0.0006491303074502162,0.023681211863776863,-1.1533934907159704e-07,0.0,0.00031238306956662596,0.0,True
2,5,32,3,0.023693342832906743,1e-05,0.02354815162763264,0.023697114288971435,0.0703125,32,28,4,5,0.0011845925219328656,0.023696837646553975,-2.766424174599491e-07,0.0,0.0005701507654457705,0.0,True
2,5,32,5,0.023693342832906743,1e-05,0.02355923076339917,0.02367891476694234,0.0546875,32,28,4,5,0.004945140862676432,0.023678835844224044,-7.892271829471054e-08,0.0,0.0023797528044270503,0.0,True
2,5,32,6,0.023693342832906743,1e-05,0.023551650653065054,0.02367291570737462,0.0546875,32,28,4,5,0.0006450382756685064,0.023672517280942426,-3.9842643219378804e-07,0.0,0.0003101483520899082,0.0,True
2,5,32,7,0.023693342832906743,1e-05,0.023560967847854993,0.02368964743667193,0.046875,32,28,4,5,0.0006753790891359659,0.023689581630619315,-6.580605261402583e-08,0.0,0.00032512186823315014,0.0,True
2,5,64,0,0.023693342832906743,1e-05,0.023546498070782393,0.023702198940628257,0.0703125,64,60,4,5,0.00020130954196434815,0.023702255622725696,5.6682097439308965e-08,5.6682097439308965e-08,9.695155640939809e-05,0.0005846435017500599,True
2,5,64,1,0.023693342832906743,1e-05,0.023552630891895562,0.023677627396402206,0.0625,64,60,4,5,0.0005549811169108173,0.023677751905175043,1.24508772837012e-07,1.24508772837012e-07,0.0002672277396922125,0.0004659275754097186,True
2,5,64,2,0.023693342832906743,1e-05,0.02355155094662323,0.023694631373087444,0.0625,64,60,4,5,0.00014041773491758585,0.02369451446572484,-1.1690736260311363e-07,0.0,6.743660871076473e-05,0.0,True
2,5,64,4,0.023693342832906743,1e-05,0.02355454305857107,0.023681282843169664,0.0625,64,60,4,5,0.00015867261988536814,0.023681269138102177,-1.370506748712974e-08,0.0,7.62740766675192e-05,0.0,True
2,5,64,5,0.023693342832906743,1e-05,0.023555065168459406,0.0236862806690138,0.0625,64,60,4,5,1.971694435173795e-05,0.023686284363412146,3.694398346271166e-09,3.694398346271166e-09,9.465327872305045e-06,0.0003903085446285219,True
2,5,64,6,0.023693342832906743,1e-05,0.023547031190390727,0.02368168469121755,0.0703125,64,60,4,5,7.06319046644914e-05,0.023681684508344,-1.8287354963675284e-10,0.0,3.40353826954823e-05,0.0,True
2,5,128,1,0.023693342832906743,1e-05,0.02355133389337472,0.023684929506028726,0.0546875,128,124,4,5,2.126885854459982e-05,0.02368493647268779,6.966659062135339e-09,6.966659062135339e-09,1.0239836172589658e-05,0.000680348683779134,True
2,5,128,2,0.023693342832906743,1e-05,0.02355758835406958,0.02368279626773718,0.0625,128,124,4,5,5.145455061498336e-06,0.023682795163358243,-1.10437893552362e-09,0.0,2.4717071328842347e-06,0.0,True
2,5,128,3,0.023693342832906743,1e-05,0.02355487022749649,0.02368650541368636,0.0625,128,124,4,5,1.2580265882169185e-05,0.02368650631426794,9.005815815310569e-10,9.005815815310569e-10,6.0570579974375645e-06,0.00014868300450681627,True
2,5,128,4,0.023693342832906743,1e-05,0.02355341105727533,0.02367759559517811,0.0625,128,124,4,5,2.2244540817322677e-05,0.023677593039315735,-2.5558623759081023e-09,0.0,1.0688865181233846e-05,0.0,True
2,5,128,5,0.023693342832906743,1e-05,0.023558642072705256,0.023687078205502587,0.0625,128,124,4,5,3.141491405021902e-05,0.023687080346958496,2.1414559084331763e-09,2.1414559084331763e-09,1.5122202815816076e-05,0.00014161005076545203,True
2,5,128,7,0.023693342832906743,1e-05,0.023551983877832135,0.023673543510128823,0.0625,128,124,4,5,3.8504450075599405e-05,0.023673540417383836,-3.092744987193141e-09,0.0,1.8555515397243887e-05,0.0,True
2,6,16,1,0.023693342832906743,1e-05,0.023568673777489148,0.023692057427497113,0.0625,16,12,4,5,0.03509128583651903,0.023689623708811624,-2.4337186854891946e-06,0.0,0.016829957985083847,0.0,True
2,6,16,2,0.023693342832906743,1e-05,0.023585639393085087,0.023691321348896607,0.0390625,16,12,4,5,0.0780654634807067,0.023763818019308738,7.249667041213034e-05,7.249667041213034e-05,0.03749134086138022,0.001933691053626974,True
2,6,16,3,0.023693342832906743,1e-05,0.023558144653023784,0.02369049272248712,0.0625,16,12,4,5,0.12659204046088415,0.02428612175773689,0.0005956290352497721,0.0005956290352497721,0.06095676620303027,0.009771335855742334,True
2,6,16,4,0.023693342832906743,1e-05,0.02355837740041258,0.02368989101970154,0.046875,16,12,4,5,0.09442483365059622,0.02384204376106576,0.00015215274136421916,0.00015215274136421916,0.045449712637295483,0.0033477162458308805,True
2,6,16,6,0.023693342832906743,1e-05,0.023571658497093452,0.023694041150060526,0.046875,16,12,4,5,0.09381997194738417,0.023781332604658326,8.729145459780013e-05,8.729145459780013e-05,0.04549264339217609,0.0019188037469111475,True
2,6,16,7,0.023693342832906743,1e-05,0.023554241596185303,0.023692417615019536,0.0546875,16,12,4,5,0.04083511097771835,0.0236702779334061,-2.2139681613436712e-05,0.0,0.019641532354838617,0.0,True
2,6,32,0,0.023693342832906743,1e-05,0.02355214825207152,0.023697214799710875,0.0625,32,28,4,5,0.019197495345561713,0.023726582576981223,2.9367777270347672e-05,2.9367777270347672e-05,0.009232330554149414,0.0031809711641172236,True
2,6,32,1,0.023693342832906743,1e-05,0.0235462501509193,0.023672503037169567,0.0546875,32,28,4,5,0.00047111622835405625,0.02367227100206007,-2.320351094979578e-07,0.0,0.00022706894555094535,0.0,True
2,6,32,3,0.023693342832906743,1e-05,0.023548577914672,0.023702873638829048,0.0703125,32,28,4,5,0.00042943555236628925,0.023702105362463553,-7.682763654946745e-07,0.0,0.0002072293914008325,0.0,True
2,6,32,4,0.023693342832906743,1e-05,0.023553430178818283,0.023678745043474704,0.0546875,32,28,4,5,0.004891049854673143,0.02367955501361075,8.099701360453349e-07,8.099701360453349e-07,0.0023509438440312987,0.0003445297675236821,True
2,6,32,5,0.023693342832906743,1e-05,0.023555246563619466,0.023700078181296033,0.0703125,32,28,4,5,0.0005634817490164579,0.023699680867272813,-3.973140232198247e-07,0.0,0.0002704941560274188,0.0,True
2,6,32,6,0.023693342832906743,1e-05,0.023569236605089347,0.023673913579511045,0.0546875,32,28,4,5,0.006230655690293235,0.023673930524889912,1.6945378867455618e-08,1.6945378867455618e-08,0.0029985094053375065,5.6512675388951395e-06,True
2,6,64,0,0.023693342832906743,1e-05,0.02354638537540991,0.023676034433528444,0.0703125,64,60,4,5,9.137448842792976e-06,0.02367603067150926,-3.762019185754584e-09,0.0,4.394518646349518e-06,0.0,True
2,6,64,1,0.023693342832906743,1e-05,0.023551456864572863,0.023677819549745308,0.0625,64,60,4,5,0.00011324208994533899,0.02367779221680249,-2.7332942818814043e-08,0.0,5.4521729431282434e-05,0.0,True
2,6,64,3,0.023693342832906743,1e-05,0.023552331226813866,0.02369036510624528,0.0625,64,60,4,5,0.00010461888469613744,0.02369031288428235,-5.222196293105941e-08,0.0,5.0351990888744286e-05,0.0,True
2,6,64,4,0.023693342832906743,1e-05,0.023580296769117846,0.023690799997220787,0.0625,64,60,4,5,0.0005388081429256075,0.023690894535070083,9.453784929544518e-08,9.453784929544518e-08,0.0002593538517991664,0.0003645129950437429,True
2,6,64,6,0.023693342832906743,1e-05,0.023548688553765067,0.023683886769560562,0.0703125,64,60,4,5,7.040437018135071e-05,0.023683921827297748,3.505773718548433e-08,3.505773718548433e-08,3.385467929636994e-05,0.001035535941090524,True
2,6,64,7,0.023693342832906743,1e-05,0.023555165003265134,0.0236947697709534,0.0625,64,60,4,5,4.133953855000266e-06,0.023694767356919267,-2.4140341323142245e-09,0.0,1.9885209467640445e-06,0.0,True
2,6,128,0,0.023693342832906743,1e-05,0.02355102964401091,0.02369034551851419,0.0625,128,124,4,5,1.9475788608918784e-05,0.023690348969345985,3.450831793927467e-09,3.450831793927467e-09,9.393097365512654e-06,0.00036737954049080894,True
2,6,128,1,0.023693342832906743,1e-05,0.023550196329738537,0.023703256431313546,0.0703125,128,124,4,5,1.7538841471237186e-05,0.023703254469186127,-1.962127418875248e-09,0.0,8.435938169270013e-06,0.0,True
2,6,128,2,0.023693342832906743,1e-05,0.023552166971752428,0.02367442755716579,0.0625,128,124,4,5,1.6164124606555864e-05,0.023674427313221003,-2.439447879809542e-10,0.0,7.784823613294222e-06,0.0,True
2,6,128,4,0.023693342832906743,1e-05,0.023556027098886052,0.023688537782294485,0.0703125,128,124,4,5,2.109255584067716e-05,0.023688535019392973,-2.7629015117436317e-09,0.0,1.0143075725188075e-05,0.0,True
2,6,128,5,0.023693342832906743,1e-05,0.023553721360007263,0.023685250407486,0.0625,128,124,4,5,4.0239960757602184e-05,0.02368525292048347,2.512997469839018e-09,2.512997469839018e-09,1.9351072479558364e-05,0.00012986347255397032,True
2,6,128,6,0.023693342832906743,1e-05,0.023556291565831482,0.023701422524230322,0.0625,128,124,4,5,3.643688620038133e-06,0.02370142288754143,3.6331110689347135e-10,3.6331110689347135e-10,1.7567809297297024e-06,0.00020680501521004685,True
2,7,16,0,0.023693342832906743,1e-05,0.023551440494998854,0.023692160703085566,0.0390625,16,12,4,5,0.01868895513368336,0.02364481326721097,-4.73474358745965e-05,0.0,0.009018711280826772,0.0,True
2,7,16,2,0.023693342832906743,1e-05,0.023553249803303675,0.0236766492043133,0.03125,16,12,4,5,0.020404991091373212,0.023654533420893308,-2.2115783419991708e-05,0.0,0.009829731938484689,0.0,True
2,7,16,4,0.023693342832906743,1e-05,0.023573095556212655,0.023683240321627767,0.0625,16,12,4,5,0.12532655105790308,0.02435830193859461,0.0006750616169668433,0.0006750616169668433,0.06040060273549446,0.011176405307130202,True
2,7,16,5,0.023693342832906743,1e-05,0.02355928428303763,0.02367945725540959,0.0390625,16,12,4,5,0.09918768551072167,0.02392830295462973,0.00024884569922014113,0.00024884569922014113,0.047860545572310766,0.005199391194656759,True
2,7,16,6,0.023693342832906743,1e-05,0.023579603790253385,0.023688276146747882,0.046875,16,12,4,5,0.020204922945596716,0.023744441551997446,5.6165405249563455e-05,5.6165405249563455e-05,0.009703686674909097,0.00578804810287113,True
2,7,16,7,0.023693342832906743,1e-05,0.023603410126794934,0.023692026072821126,0.0390625,16,12,4,5,0.06962555609396548,0.02369331613853242,1.2900657112950575e-06,1.2900657112950575e-06,0.03342306974974128,3.859806178650133e-05,True
2,7,32,1,0.023693342832906743,1e-05,0.02354926132948233,0.023699031708299585,0.0703125,32,28,4,5,0.0004914555955649802,0.02369897535443689,-5.635386269436937e-08,0.0,0.00023731942577498606,0.0,True
2,7,32,2,0.023693342832906743,1e-05,0.0235554938033999,0.023685096808285927,0.0703125,32,28,4,5,0.002911776070937728,0.02368522659824339,1.2978995746204536e-07,1.2978995746204536e-07,0.001401960488964856,9.257747167887474e-05,True
2,7,32,3,0.023693342832906743,1e-05,0.023565451395369613,0.023685877164239894,0.046875,32,28,4,5,0.016869106480819768,0.02367579227902665,-1.0084885213243466e-05,0.0,0.00809069900652025,0.0,True
2,7,32,4,0.023693342832906743,1e-05,0.023566184332508896,0.023695901163414065,0.0625,32,28,4,5,0.0007991457369042819,0.02369654785742431,6.466940102450858e-07,6.466940102450858e-07,0.00038535129805906477,0.0016781934133927939,True
2,7,32,6,0.023693342832906743,1e-05,0.023579584408773502,0.023686165186586023,0.046875,32,28,4,5,0.0018013743896711273,0.02368586294108592,-3.022455001035207e-07,0.0,0.0008648957411083212,0.0,True
2,7,32,7,0.023693342832906743,1e-05,0.02355225327557878,0.023677682991544366,0.0546875,32,28,4,5,0.0001283523827312953,0.02367768760672191,4.615177545685967e-09,4.615177545685967e-09,6.175638960548204e-05,7.473198441762993e-05,True
2,7,64,0,0.023693342832906743,1e-05,0.023554121356478573,0.023681388017303833,0.0625,64,60,4,5,6.882271502078921e-05,0.023681388692309804,6.750059712568035e-10,6.750059712568035e-10,3.3128674227076234e-05,2.0375278727728795e-05,True
2,7,64,1,0.023693342832906743,1e-05,0.023550952108070223,0.023696308226280403,0.0625,64,60,4,5,0.0004210960911605082,0.023696343013146277,3.478686587399249e-08,3.478686587399249e-08,0.00020262512973663583,0.00017168090611074298,True
2,7,64,2,0.023693342832906743,1e-05,0.02355134417143554,0.02369092230606034,0.0625,64,60,4,5,4.800325034399765e-05,0.023690912996988896,-9.309071444252304e-09,0.0,2.3078454489366364e-05,0.0,True
2,7,64,3,0.023693342832906743,1e-05,0.023550762362562115,0.023700111722440242,0.0703125,64,60,4,5,5.9540837986314416e-05,0.023700146333921854,3.46114816113241e-08,3.46114816113241e-08,2.864697734579583e-05,0.001208207106583397,True
2,7,64,5,0.023693342832906743,1e-05,0.023558022771420637,0.02367595183448077,0.0625,64,60,4,5,6.705616411867797e-05,0.023675967597983384,1.5763502614341007e-08,1.5763502614341007e-08,3.226755313195596e-05,0.0004885248828715719,True
2,7,64,6,0.023693342832906743,1e-05,0.023548335649347968,0.02367056926405728,0.0625,64,60,4,5,0.00011391940564703211,0.02367052356748322,-4.56965740594506e-08,0.0,5.489193970653447e-05,0.0,True
2,7,128,0,0.023693342832906743,1e-05,0.023548249883611448,0.023697092636772037,0.0703125,128,124,4,5,1.5110476165144155e-05,0.023697091011864114,-1.6249079234920139e-09,0.0,7.274277376628082e-06,0.0,True
2,7,128,2,0.023693342832906743,1e-05,0.023548039444289293,0.023679784406020636,0.0625,128,124,4,5,1.4572762555204816e-05,0.02367978770324243,3.297221794207328e-09,3.297221794207328e-09,7.011146178281029e-06,0.0004702828482483203,True
2,7,128,3,0.023693342832906743,1e-05,0.023550157777131677,0.023690000773291375,0.0703125,128,124,4,5,1.0076662203099438e-05,0.023690000019981797,-7.533095779110877e-10,0.0,4.8567060271007075e-06,0.0,True
