dimension,endpoint,source_width,q,trials,atomic_mass,d_x_squared,base_risk,base_objective,exact_expected_excess,mc_mean_excess,mc_excess_se,mc_mean_linear_term,mc_mean_remainder,smooth_bound,exact_to_bound_ratio,q_scaled_exact,best_objective_excess,max_mass_error,max_support_excess,balance_prediction_error,balance_penalty_error
2,5,256,128,2048,1.0,0.9914190626501685,0.0015987677785027623,0.011598767778502762,0.0017460161065121736,0.0018938270540105589,5.246966095194455e-05,0.00011334185806061858,0.0017804851959499404,0.003872730713477221,0.4508488288214784,0.2254244144107392,-0.0013412039545288939,0.0,-33,2.220446049250313e-16,0.0
2,6,256,4,2048,1.0,1.0430401717880424,0.002672178391192733,0.012672178391192734,0.05666034418661482,0.05554908810955339,0.0008676717019788379,9.869801343504733e-05,0.05545039009611834,0.1303800214735053,0.43457842349051035,0.21728921174525517,0.0010682389668657077,0.0,0,2.220446049250313e-16,0.0
2,6,256,8,2048,1.0,1.0430401717880424,0.002672178391192733,0.012672178391192734,0.02833017209330741,0.028174890972294794,0.000484451581807075,6.371958583655147e-05,0.028111171386458245,0.06519001073675265,0.43457842349051035,0.21728921174525517,-0.000765564000530536,0.0,0,2.220446049250313e-16,0.0
2,6,256,16,2048,1.0,1.0430401717880424,0.002672178391192733,0.012672178391192734,0.014165086046653706,0.013902786094542534,0.0002660946782436814,7.17745951510325e-05,0.0138310114993915,0.032595005368376326,0.43457842349051035,0.21728921174525517,-0.00209420142156283,0.0,0,2.220446049250313e-16,0.0
2,6,256,32,2048,1.0,1.0430401717880424,0.002672178391192733,0.012672178391192734,0.007082543023326853,0.007059854910434146,0.00014792249204456938,0.00021073129709942479,0.006849123613334722,0.016297502684188163,0.43457842349051035,0.21728921174525517,-0.0019552896334917016,0.0,0,2.220446049250313e-16,0.0
2,6,256,64,2048,1.0,1.0430401717880424,0.002672178391192733,0.012672178391192734,0.0035412715116634264,0.003519811414143246,8.630611844945463e-05,-8.821441741562139e-05,0.0036080258315588677,0.008148751342094081,0.43457842349051035,0.21728921174525517,-0.002291257401916953,0.0,-5,2.220446049250313e-16,0.0
2,6,256,128,2048,1.0,1.0430401717880424,0.002672178391192733,0.012672178391192734,0.0017706357558317132,0.0017585633642729416,5.352054986824903e-05,-1.0840744456601553e-05,0.0017694041087295428,0.004074375671047041,0.43457842349051035,0.21728921174525517,-0.002148901511271611,0.0,-31,2.220446049250313e-16,0.0
2,7,256,4,2048,1.0,1.0207355949580745,0.0013309133415940282,0.011330913341594029,0.05879340603103374,0.058743137503705856,0.0008931348722030982,0.0003404058479715676,0.05840273165573429,0.12759194936975932,0.4607924427947365,0.23039622139736826,0.005554136349867941,0.0,0,2.220446049250313e-16,0.0
2,7,256,8,2048,1.0,1.0207355949580745,0.0013309133415940282,0.011330913341594029,0.02939670301551687,0.030639674362188514,0.0005115120999552484,6.287559965480749e-06,0.030633386802223037,0.06379597468487966,0.4607924427947365,0.23039622139736826,-0.0005628612382099526,0.0,0,2.220446049250313e-16,0.0
2,7,256,16,2048,1.0,1.0207355949580745,0.0013309133415940282,0.011330913341594029,0.014698351507758434,0.014432253804369414,0.0002528319242341227,-6.690605476995875e-05,0.014499159859139372,0.03189798734243983,0.4607924427947365,0.23039622139736826,-0.0007039709612588046,0.0,0,2.220446049250313e-16,0.0
2,7,256,32,2048,1.0,1.0207355949580745,0.0013309133415940282,0.011330913341594029,0.007349175753879217,0.007281854673400678,0.00014513832785709987,-0.00010683483636226396,0.007388689509762942,0.015948993671219915,0.4607924427947365,0.23039622139736826,-0.0009294298162214972,0.0,0,2.220446049250313e-16,0.0
2,7,256,64,2048,1.0,1.0207355949580745,0.0013309133415940282,0.011330913341594029,0.0036745878769396086,0.0036604861798185916,7.781071516275324e-05,6.118697705290132e-05,0.0035992992027656903,0.007974496835609957,0.4607924427947365,0.23039622139736826,-0.0009746579629557272,0.0,-7,2.220446049250313e-16,0.0
2,7,256,128,2048,1.0,1.0207355949580745,0.0013309133415940282,0.011330913341594029,0.0018372939384698043,0.0018958485325245257,4.672259915032057e-05,6.640905920967611e-05,0.0018294394733148495,0.003987248417804979,0.4607924427947365,0.23039622139736826,-0.0010036407590498372,0.0,-35,2.220446049250313e-16,0.0
8,0,256,4,2048,1.0,1.0707686388284612,0.008880582186144233,0.018880582186144232,0.06022687925340184,0.06070053255985232,0.0009243930898668122,-0.0003857154969275115,0.06108624805677984,0.13384607985355765,0.44997118570298567,0.22498559285149283,0.0015251418043265713,0.0,0,1.1102230246251565e-16,0.0
8,0,256,8,2048,1.0,1.0707686388284612,0.008880582186144233,0.018880582186144232,0.03011343962670092,0.03019465652888651,0.000534630507275653,0.0001760009299711622,0.030018655598915346,0.06692303992677882,0.44997118570298567,0.22498559285149283,-0.003225977598489956,0.0,0,1.1102230246251565e-16,0.0
8,0,256,16,2048,1.0,1.0707686388284612,0.008880582186144233,0.018880582186144232,0.01505671981335046,0.015074036527173821,0.00032564324982423365,-5.5880003168628825e-05,0.01512991653034245,0.03346151996338941,0.44997118570298567,0.22498559285149283,-0.005536288156613219,0.0,0,1.1102230246251565e-16,0.0
8,0,256,32,2048,1.0,1.0707686388284612,0.008880582186144233,0.018880582186144232,0.00752835990667523,0.007681654081684467,0.00021018678134858795,7.729668698101748e-05,0.007604357394703451,0.016730759981694706,0.44997118570298567,0.22498559285149283,-0.005933748784553446,0.0,0,1.1102230246251565e-16,0.0
