dataset,input_dim,replicate,width,level_type,threshold,eligible_models,pairs,sampled_gap_max,sampled_gap_median,path_upper_max,path_upper_q90,direct_upper_max,proof_upper_max,proof_upper_q90,certificate_width_max,certified_success_rate,unresolved_segments
ridge_teacher_binary,4,4,16,moving,0.1325581412664826,8,3,4.417238783388511e-06,1.4433613304831727e-06,0.000537886901300938,0.0005089055678973997,0.13235358690049195,1.2508419603678362,1.2115177924639735,0.0005382145666249227,0.0,218
ridge_teacher_binary,4,4,32,fixed,0.13106322484514552,8,3,5.599702054825961e-06,4.953504325971858e-06,0.0006240376887069743,0.0005540689979246615,0.17231347898716295,1.1109424788366966,1.0847828204459595,0.0006184379866521483,0.0,249
ridge_teacher_binary,4,4,32,moving,0.12963558951731669,8,3,5.6046785992969195e-05,8.768271699849395e-06,0.0012073736563009696,0.0010959729535645947,0.08622764505406044,1.1123701141645255,0.988077543512212,0.0011513268703080004,0.0,274
ridge_teacher_binary,4,4,64,fixed,0.13106322484514552,8,3,8.42199037995317e-06,7.959558984887982e-06,0.0001529928422041582,0.00015018964385202227,0.11376618636768113,0.924211441174394,0.9216678155192475,0.00014457085182420504,0.0,193
ridge_teacher_binary,4,4,64,moving,0.12765763307029077,8,3,0.003357786313374689,0.003040989541588046,0.008396742701537119,0.008373599574423251,0.12383796410562176,0.10156742126401824,0.10156742126401824,0.005896683054421092,0.0,227
ridge_teacher_binary,4,4,128,fixed,0.13106322484514552,8,3,8.547768068245531e-06,3.5812020994507865e-06,0.0002711826706795206,0.0002475373063774322,0.12417512271429623,0.004572190658817532,0.004572190658817532,0.0002626349026112751,0.0,104
ridge_teacher_binary,4,4,128,moving,0.1264866786351228,8,3,0.018777069505115263,0.016329799688541646,0.03798583788049764,0.03724611452923864,0.14803994041713892,0.0006185600737499408,0.0006185600737499408,0.01920876837538238,0.0,17
ridge_teacher_binary,4,5,8,fixed,0.13106322484514552,8,3,0.01821791530392633,0.014292978926544658,0.029558880867495696,0.02757537256114328,0.4575242540032697,0.88643439831584,0.8723583514788538,0.011340965563569366,0.0,195
ridge_teacher_binary,4,5,8,moving,0.13596451556248826,8,3,0.0001727683978666461,9.8449123038441e-05,0.0013709872685342406,0.0012320942185851224,0.18452911087951115,0.8331405542648294,0.8287430180945766,0.0011982188706675945,0.0,200
ridge_teacher_binary,4,5,16,fixed,0.13106322484514552,8,3,0.00022364676925504257,3.579772166259487e-05,0.0009643436442338116,0.0009387030087623871,0.31180546241578755,0.9402496980933792,0.9248865620542517,0.0009285459225712167,0.0,306
ridge_teacher_binary,4,5,16,moving,0.1325581412664826,8,3,8.979239884077117e-06,2.2243548976896843e-06,0.00036647744294468487,0.0003508938824886454,0.12183165738435195,0.9011755435305951,0.8933282551197571,0.00035749820306060776,0.0,161
ridge_teacher_binary,4,5,32,fixed,0.13106322484514552,8,3,9.96074870615593e-06,8.162044236842414e-06,0.00038423363275927325,0.0003718384123729823,0.15269521812990958,0.5115982577598185,0.5005462484569393,0.00037607158852243083,0.0,303
ridge_teacher_binary,4,5,32,moving,0.12963558951731669,8,3,0.0033077069527773784,0.0026641221818801686,0.0077307994190499996,0.007503038276825041,0.15255187134193576,0.8220615276940081,0.760254400772736,0.004423092466272621,0.0,228
ridge_teacher_binary,4,5,64,fixed,0.13106322484514552,8,3,7.064729782207957e-06,6.081443742061987e-06,0.0002434594540519086,0.0002419788127426159,0.14019764964415313,0.463860262329729,0.4623218094938487,0.00023639472426970065,0.0,174
ridge_teacher_binary,4,5,64,moving,0.12765763307029077,8,3,0.01183582966876856,0.004793967718480507,0.02712097701749641,0.023930013773072134,0.13099088408874265,0.10156742126401824,0.10156742126401824,0.015285147348727851,0.0,139
ridge_teacher_binary,4,5,128,fixed,0.13106322484514552,8,3,9.853540491294721e-06,6.843191231814538e-06,0.0002756218266421473,0.0002754366811347886,0.1643704899144404,0.004572190658817532,0.004572190658817532,0.0002756444539640801,0.0,177
ridge_teacher_binary,4,5,128,moving,0.1264866786351228,8,3,0.09225997284282228,0.013707450463160076,0.1277069391990699,0.10814408557191924,0.1277069391990699,0.0006185600737499408,0.0005955185120559758,0.03544696635624761,0.0,28
ridge_teacher_binary,4,6,8,fixed,0.13106322484514552,7,3,0.004118749879756384,0.003759591287289449,0.008028085816885355,0.00782610848718993,0.18065000407586843,0.8888187138490438,0.8135849854023697,0.004451452290505004,0.0,230
ridge_teacher_binary,4,6,8,moving,0.13596451556248826,8,3,0.0019256901677229266,0.0010077453570543071,0.0036870482742950295,0.0036187805655857217,0.2508621888917356,0.5276797878427675,0.5236935864538801,0.0023379643736941846,0.0,185
ridge_teacher_binary,4,6,16,fixed,0.13106322484514552,8,3,0.00033187625322980696,9.427169263992452e-05,0.001828028432332901,0.0016771722557874125,0.1795711822020211,1.0714886266423247,0.960062635216726,0.001496152179103094,0.0,314
ridge_teacher_binary,4,6,16,moving,0.1325581412664826,8,3,4.7580754978238105e-05,3.9062067045320115e-05,0.0007880424421036203,0.0007652376960684215,0.265965168825415,0.5128637530929938,0.5118825602840551,0.0007404616871253822,0.0,274
ridge_teacher_binary,4,6,32,fixed,0.13106322484514552,8,3,9.92706863295334e-06,9.226408839463351e-06,0.00038672519887830714,0.0003626884126025964,0.2968254874111216,1.1016150380717724,1.0540785657151657,0.00038054340676824117,0.0,280
ridge_teacher_binary,4,6,32,moving,0.12963558951731669,8,3,9.930990477213797e-05,8.992148941566747e-06,0.001131776411019969,0.0010185384311974799,0.17006630143511947,1.1030426733996013,1.0539609734932964,0.001032466506247831,0.0,310
ridge_teacher_binary,4,6,64,fixed,0.13106322484514552,8,3,2.1711893036235885e-06,0.0,0.00029098474933828,0.0002617649041064873,0.13866441294716267,0.9879729352198949,0.9686800953660091,0.0002888135600346564,0.0,183
ridge_teacher_binary,4,6,64,moving,0.12765763307029077,8,3,0.09165323397825673,0.010529189540777972,0.12450197094572146,0.10459169129400182,0.13592588114742765,0.10156742126401824,0.10156742126401824,0.03284873696746474,0.0,129
ridge_teacher_binary,4,6,128,fixed,0.13106322484514552,8,3,7.87605731486507e-06,7.717414433644487e-06,0.00015296415574553301,0.00015288571858329547,0.15035763899584234,0.004572190658817532,0.004572190658817532,0.00014508809843066794,0.0,129
ridge_teacher_binary,4,6,128,moving,0.1264866786351228,8,3,0.09739844210140036,0.0123922015036661,0.13347201040345263,0.11235125388482584,0.13347201040345263,0.0006185600737499408,0.0006185600737499408,0.03607356830205227,0.0,34
ridge_teacher_binary,4,7,8,fixed,0.13106322484514552,7,3,0.007976925399177659,0.0012194813952126349,0.015580350531821802,0.013244417329605863,0.18562244141143017,0.8717806743747578,0.8431552404847003,0.007603425132644143,0.0,184
ridge_teacher_binary,4,7,8,moving,0.13596451556248826,8,3,0.23458392484678078,0.0004558177602556057,0.2737462038820586,0.21934228077494355,0.32419035336161217,0.8727678174067897,0.8715901306569147,0.03916227903527786,0.0,171
ridge_teacher_binary,4,7,16,fixed,0.13106322484514552,8,3,0.0009526187226438776,0.0004223008424684427,0.0022495704406800543,0.00224445569074323,0.26404629101949284,1.0744713856783112,1.025110195628431,0.0018272695982116116,0.0,325
ridge_teacher_binary,4,7,16,moving,0.1325581412664826,8,3,8.066047149096756e-05,4.90337567807253e-06,0.0009757537482061318,0.000848266509458856,0.2754918742742348,1.072976469256974,0.9515954487127682,0.0008950932767151643,0.0,223
ridge_teacher_binary,4,7,32,fixed,0.13106322484514552,8,3,9.552490053826856e-06,7.063095141923714e-06,0.00037899984750836,0.0003725771463368055,0.15192458414689727,1.0928518371358866,1.060840222492307,0.00036944735745453317,0.0,300
ridge_teacher_binary,4,7,32,moving,0.12963558951731669,8,3,9.41754819291929e-05,8.643084459858397e-06,0.0015114363395664632,0.0012743071960637288,0.1645708348644661,1.0942794724637155,1.0622678578201359,0.0014172608576372703,0.0,320
ridge_teacher_binary,4,7,64,fixed,0.13106322484514552,8,3,7.926955724046891e-06,7.408845527273611e-06,0.0002837539697705671,0.00026214416842980094,0.11957998914699611,0.8917311667361119,0.8048727923453364,0.0002766138354994008,0.0,184
ridge_teacher_binary,4,7,64,moving,0.12765763307029077,8,3,0.01454249757648643,0.004326081962280792,0.031632201120424,0.027968093195760563,0.1214001442583785,0.10156742126401824,0.10156742126401824,0.017089703543937573,0.0,152
