dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,1,1,16,5,21272443,0.11745108768394368,0.11434343536248581,0.0031076523214578627,1.5538261607289314,9,1.0,451,patience,0.14489537310943568
ridge_teacher,1,1,16,6,21272444,0.11745108767208211,0.11434343345817677,0.0031076542139053345,1.5538271069526672,8,1.0,427,patience,0.14489537310943568
ridge_teacher,1,1,16,7,21272445,0.1174510876701453,0.11434343262177493,0.0031076550483703615,1.5538275241851807,8,1.0,487,patience,0.14489537310943568
ridge_teacher,1,1,32,0,21274054,0.11745108769428264,0.11434349235486518,0.0031075953394174576,1.5537976697087288,10,1.0,465,patience,0.14489537310943568
ridge_teacher,1,1,32,1,21274055,0.11745108784684159,0.11434323291429498,0.0031078549325466156,1.5539274662733078,14,1.0,413,patience,0.14489537310943568
ridge_teacher,1,1,32,2,21274056,0.1174510876705502,0.1143434172777091,0.0031076703928411007,1.5538351964205503,13,1.0,447,patience,0.14489537310943568
ridge_teacher,1,1,32,3,21274057,0.11745108769217327,0.1143434725789149,0.003107615113258362,1.553807556629181,11,1.0,456,patience,0.14489537310943568
ridge_teacher,1,1,32,4,21274058,0.11745108789683714,0.11434335419268742,0.003107733704149723,1.5538668520748615,11,1.0,420,patience,0.14489537310943568
ridge_teacher,1,1,32,5,21274059,0.11745108893058122,0.11434311576477112,0.0031079731658101083,1.553986582905054,10,1.0,448,patience,0.14489537310943568
ridge_teacher,1,1,32,6,21274060,0.11745108768644376,0.11434347096386,0.0031076167225837707,1.5538083612918854,12,1.0,452,patience,0.14489537310943568
ridge_teacher,1,1,32,7,21274061,0.11745108793596072,0.11434317174474044,0.0031079161912202836,1.5539580956101418,11,1.0,433,patience,0.14489537310943568
ridge_teacher,1,1,64,0,21277286,0.11745108768091543,0.11434341311574919,0.003107674565166235,1.5538372825831175,15,1.0,448,patience,0.14489537310943568
ridge_teacher,1,1,64,1,21277287,0.11745108767269735,0.11434340997456198,0.003107677698135376,1.553838849067688,17,1.0,435,patience,0.14489537310943568
ridge_teacher,1,1,64,2,21277288,0.11745108787093307,0.11434359125543381,0.0031074966154992583,1.553748307749629,15,1.0,416,patience,0.14489537310943568
ridge_teacher,1,1,64,3,21277289,0.11745108817117302,0.11434367946134893,0.0031074087098240852,1.5537043549120426,17,1.0,403,patience,0.14489537310943568
ridge_teacher,1,1,64,4,21277290,0.11745108823016621,0.11434329638354816,0.0031077918466180564,1.5538959233090281,18,1.0,405,patience,0.14489537310943568
ridge_teacher,1,1,64,5,21277291,0.11745108830986568,0.1143430538853819,0.0031080344244837762,1.554017212241888,18,1.0,413,patience,0.14489537310943568
ridge_teacher,1,1,64,6,21277292,0.11745108903662488,0.11434290602893754,0.0031081830076873304,1.5540915038436651,14,1.0,396,patience,0.14489537310943568
ridge_teacher,1,1,64,7,21277293,0.11745109151375258,0.1143440711691674,0.0031070203445851805,1.5535101722925901,15,1.0,395,patience,0.14489537310943568
ridge_teacher,1,1,128,0,21283750,0.11745108849025117,0.11434295728645073,0.0031081312038004397,1.55406560190022,22,1.0,399,patience,0.14489537310943568
ridge_teacher,1,1,128,1,21283751,0.11745108767927182,0.11434347117834281,0.003107616500928998,1.553808250464499,23,1.0,429,patience,0.14489537310943568
ridge_teacher,1,1,128,2,21283752,0.11745108779519754,0.11434358157683122,0.003107506218366325,1.5537531091831625,24,1.0,406,patience,0.14489537310943568
ridge_teacher,1,1,128,3,21283753,0.11745108776519092,0.11434341096112521,0.0031076768040657044,1.5538384020328522,24,1.0,407,patience,0.14489537310943568
ridge_teacher,1,1,128,4,21283754,0.11745108927414165,0.1143431769460474,0.003107912328094244,1.553956164047122,25,1.0,393,patience,0.14489537310943568
ridge_teacher,1,1,128,5,21283755,0.11745108770350311,0.11434335429551397,0.0031077334079891443,1.5538667039945722,24,1.0,425,patience,0.14489537310943568
ridge_teacher,1,1,128,6,21283756,0.11745108786419488,0.11434333684117055,0.0031077510230243205,1.5538755115121603,23,1.0,411,patience,0.14489537310943568
ridge_teacher,1,1,128,7,21283757,0.11745108769144022,0.11434347374233507,0.003107613949105144,1.5538069745525718,25,1.0,428,patience,0.14489537310943568
ridge_teacher,1,2,8,0,21281637,0.11745108801417221,0.11434365073137154,0.0031074372828006746,1.5537186414003372,6,1.0,449,patience,0.14489537310943568
ridge_teacher,1,2,8,1,21281638,0.11745108915251479,0.11434349341076598,0.00310759574174881,1.553797870874405,6,1.0,440,patience,0.14489537310943568
ridge_teacher,1,2,8,2,21281639,0.11745108802539128,0.11434370885711927,0.0031073791682720187,1.5536895841360092,5,1.0,460,patience,0.14489537310943568
ridge_teacher,1,2,8,3,21281640,0.11745108801971534,0.11434337396274664,0.003107714056968689,1.5538570284843445,6,1.0,435,patience,0.14489537310943568
ridge_teacher,1,2,8,4,21281641,0.11745108847761315,0.11434307890081567,0.0031080095767974853,1.5540047883987427,5,1.0,499,patience,0.14489537310943568
ridge_teacher,1,2,8,5,21281642,0.11745108779509503,0.1143432332499786,0.003107854545116425,1.5539272725582123,5,1.0,432,patience,0.14489537310943568
ridge_teacher,1,2,8,6,21281643,0.11745108796380341,0.11434323345593989,0.003107854507863522,1.5539272539317608,6,1.0,457,patience,0.14489537310943568
ridge_teacher,1,2,8,7,21281644,0.1329233435149537,0.13156387699202163,0.0013594665229320526,0.6797332614660263,3,1.0,394,patience,0.14489537310943568
ridge_teacher,1,2,16,0,21282445,0.11745108851642119,0.11434368119985568,0.003107407316565514,1.5537036582827568,7,1.0,494,patience,0.14489537310943568
ridge_teacher,1,2,16,1,21282446,0.11745108802319994,0.11434365150035848,0.0031074365228414536,1.5537182614207268,9,1.0,432,patience,0.14489537310943568
ridge_teacher,1,2,16,2,21282447,0.1174510885531987,0.11434332153005256,0.0031077670231461525,1.5538835115730762,8,1.0,435,patience,0.14489537310943568
ridge_teacher,1,2,16,3,21282448,0.1174510882402865,0.11434353036238827,0.0031075578778982163,1.5537789389491081,7,1.0,430,patience,0.14489537310943568
ridge_teacher,1,2,16,4,21282449,0.1174510879450498,0.11434355311924795,0.0031075348258018495,1.5537674129009247,6,1.0,437,patience,0.14489537310943568
ridge_teacher,1,2,16,5,21282450,0.11745108898108661,0.11434387330090463,0.00310721568018198,1.55360784009099,9,1.0,428,patience,0.14489537310943568
ridge_teacher,1,2,16,6,21282451,0.1174510876648355,0.11434341203982418,0.003107675625011325,1.5538378125056624,9,1.0,542,patience,0.14489537310943568
ridge_teacher,1,2,16,7,21282452,0.11745108766529583,0.11434341738793873,0.0031076702773571016,1.5538351386785507,9,1.0,499,patience,0.14489537310943568
ridge_teacher,1,2,32,0,21284061,0.11745108783255523,0.1143432383165807,0.0031078495159745216,1.5539247579872608,11,1.0,451,patience,0.14489537310943568
ridge_teacher,1,2,32,1,21284062,0.11745108775350828,0.11434329281303662,0.0031077949404716494,1.5538974702358246,14,1.0,436,patience,0.14489537310943568
