width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
20,pairwise,0.030263815075159073,130,0.0,0.030263815075159073,False,0.030263815075159073,0.02609093114733696,0.005812956020236015,0.008771352469921112,0.024450859054923058,0.017319578677415848
20,pairwise,0.02963411808013916,131,0.0,0.02963411808013916,False,0.02963411808013916,0.027415208518505096,0.005854215007275343,0.00670731021091342,0.023779903072863817,0.020707898307591677
20,pairwise,0.02811540476977825,132,5.2221871912481316e-05,0.028167626641690733,True,0.026775185018777847,0.02811540476977825,0.008327887393534184,0.005442771594971418,0.018447297625243664,0.022672633174806833
20,pairwise,0.030527640134096146,133,1.3615936052258082e-09,0.03052764149568975,True,0.030527640134096146,0.02827323228120804,0.005970628000795841,0.007952672429382801,0.024557012133300304,0.020320559851825237
20,pairwise,0.026992371305823326,134,2.682209003512792e-10,0.026992371574044226,True,0.026992371305823326,0.026666859164834023,0.005479566752910614,0.007864536717534065,0.021512804552912712,0.018802322447299957
20,pairwise,0.02810012362897396,135,0.0,0.02810012362897396,False,0.02810012362897396,0.02640649862587452,0.00548631651327014,0.00648685684427619,0.02261380711570382,0.01991964178159833
20,pairwise,0.029466696083545685,136,4.4104302302002546e-05,0.029510800385847687,True,0.029275784268975258,0.029466696083545685,0.006036472972482443,0.006717987824231386,0.023239311296492815,0.0227487082593143
20,pairwise,0.02779221534729004,137,9.140153042972235e-05,0.02788361687771976,True,0.027282899245619774,0.02779221534729004,0.007693814113736153,0.006109053734689951,0.01958908513188362,0.021683161612600088
20,pairwise,0.028128303587436676,138,0.0,0.028128303587436676,False,0.028128303587436676,0.02811540476977825,0.008906247094273567,0.005442771594971418,0.01922205649316311,0.022672633174806833
20,pairwise,0.031079333275556564,139,0.0,0.031079333275556564,False,0.025786004960536957,0.031079333275556564,0.007652255240827799,0.0030321243684738874,0.018133749719709158,0.028047208907082677
20,pairwise,0.027653679251670837,140,1.3679106719791806e-05,0.02766735835839063,True,0.027653679251670837,0.026140503585338593,0.006745082326233387,0.007358121685683727,0.02090859692543745,0.018782381899654865
20,pairwise,0.02895747683942318,141,0.0,0.02895747683942318,False,0.02895747683942318,0.027552105486392975,0.006925422698259354,0.009546450339257717,0.022032054141163826,0.018005655147135258
20,pairwise,0.028642307966947556,142,3.060998767614315e-05,0.0286729179546237,True,0.028642307966947556,0.028468193486332893,0.00665814895182848,0.005742267239838839,0.021984159015119076,0.022725926246494055
20,pairwise,0.031746190041303635,143,3.315508353973762e-10,0.03174619037285447,True,0.027767302468419075,0.031746190041303635,0.0057637994177639484,0.0054089948534965515,0.022003503050655127,0.026337195187807083
20,pairwise,0.02788105607032776,144,0.0,0.02788105607032776,False,0.02788105607032776,0.02688780426979065,0.006542228162288666,0.0076293908059597015,0.021338827908039093,0.019258413463830948
20,pairwise,0.031102212145924568,145,0.0,0.031102212145924568,False,0.031102212145924568,0.0260612852871418,0.00549291679635644,0.006539921276271343,0.02560929534956813,0.019521364010870457
20,pairwise,0.0308227576315403,146,0.0,0.0308227576315403,False,0.02696821466088295,0.0308227576315403,0.007712517399340868,0.007675982546061277,0.019255697261542082,0.02314677508547902
20,pairwise,0.027225133031606674,147,0.00613213499635458,0.033357268027961254,True,0.027225133031606674,0.026944007724523544,0.008001931942999363,0.009563175961375237,0.01922320108860731,0.017380831763148308
20,pairwise,0.03744867816567421,148,0.0,0.03744867816567421,False,0.03744867816567421,0.027753323316574097,0.004021724220365286,0.00514968391507864,0.033426953945308924,0.022603639401495457
20,pairwise,0.03055364079773426,149,9.313225884932663e-11,0.03055364089086652,True,0.029700642451643944,0.03055364079773426,0.005751658231019974,0.006895093712955713,0.02394898422062397,0.023658547084778547
20,pairwise,0.029007650911808014,150,1.9639143836683998e-05,0.029027290055644698,True,0.027765337377786636,0.029007650911808014,0.0072892033495008945,0.006570235826075077,0.020476134028285742,0.022437415085732937
20,pairwise,0.030797133222222328,151,0.0,0.030797133222222328,False,0.030797133222222328,0.026284441351890564,0.007469702512025833,0.007236355450004339,0.023327430710196495,0.019048085901886225
20,pairwise,0.02799934707581997,152,0.0,0.02799934707581997,False,0.02716021239757538,0.02799934707581997,0.008690368384122849,0.0060926503501832485,0.01846984401345253,0.02190669672563672
20,pairwise,0.03144298493862152,153,0.0,0.03144298493862152,False,0.03144298493862152,0.027415726333856583,0.005261231679469347,0.008493469096720219,0.026181753259152174,0.018922257237136364
20,pairwise,0.027188222855329514,154,9.116829931736167e-05,0.027279391154646875,True,0.027188222855329514,0.02665695920586586,0.006682799197733402,0.007890106178820133,0.02050542365759611,0.018766853027045727
20,pairwise,0.029178455471992493,155,0.0,0.029178455471992493,False,0.029178455471992493,0.028127677738666534,0.005824561230838299,0.005563404411077499,0.023353894241154194,0.022564273327589035
20,pairwise,0.028476562350988388,156,8.779799193144033e-05,0.02856436034291983,True,0.028476562350988388,0.027067283168435097,0.007255149073898792,0.007132778875529766,0.021221413277089596,0.01993450429290533
20,pairwise,0.03191053867340088,157,2.42143874396028e-10,0.03191053891554475,True,0.03191053867340088,0.026141490787267685,0.00498185632750392,0.007343920413404703,0.02692868234589696,0.018797570373862982
20,pairwise,0.028822021558880806,158,0.0,0.028822021558880806,False,0.02609093114733696,0.028822021558880806,0.008771352469921112,0.005677032750099897,0.017319578677415848,0.02314498880878091
20,pairwise,0.027385689318180084,159,0.0001332385987043369,0.02751892791688442,True,0.027385689318180084,0.02708319202065468,0.007395030464977026,0.0063973418436944485,0.019990658853203058,0.02068585017696023
20,pairwise,0.028672268614172935,160,0.0,0.028672268614172935,False,0.028672268614172935,0.02742946520447731,0.00436684163287282,0.008756110444664955,0.024305426981300116,0.018673354759812355
20,pairwise,0.030583428218960762,161,0.000134292207658291,0.030717720426619053,True,0.030583428218960762,0.02857772260904312,0.0056612384505569935,0.006948340218514204,0.02492218976840377,0.021629382390528917
20,pairwise,0.027625882998108864,162,1.093854755163104e-05,0.027636821545660495,True,0.027214501053094864,0.027625882998108864,0.005090620368719101,0.007543747778981924,0.022123880684375763,0.02008213521912694
20,pairwise,0.029417531564831734,163,9.722041356144406e-05,0.029514751978393178,True,0.029417531564831734,0.02698167972266674,0.005583116784691811,0.007403461262583733,0.023834414780139923,0.019578218460083008
20,pairwise,0.03474339470267296,164,0.0,0.03474339470267296,False,0.026299744844436646,0.03474339470267296,0.005640885327011347,0.007636781316250563,0.0206588595174253,0.027106613386422396
20,pairwise,0.027552539482712746,165,0.0,0.027552539482712746,False,0.026470011100172997,0.027552539482712746,0.007427180651575327,0.009426964446902275,0.01904283044859767,0.01812557503581047
20,pairwise,0.03238781914114952,166,0.0,0.03238781914114952,False,0.02586962655186653,0.03238781914114952,0.00850338488817215,0.004219771362841129,0.01736624166369438,0.02816804777830839
20,pairwise,0.02950211614370346,167,3.315508353973762e-10,0.029502116475254296,True,0.027078144252300262,0.02950211614370346,0.008333271369338036,0.006143487058579922,0.018744872882962227,0.02335862908512354
