width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
200,pairwise,0.03711841627955437,36,1.2228339910519415e-06,0.03711963911354542,True,0.03588680177927017,0.03711841627955437,0.026697076857089996,0.029317345470190048,0.009189724922180176,0.007801070809364319
200,pairwise,0.03944120556116104,37,1.0977879166602922e-05,0.039452183440327644,True,0.03760102763772011,0.03944120556116104,0.02979261241853237,0.032271165400743484,0.0078084152191877365,0.007170040160417557
200,pairwise,0.03511573001742363,38,6.3559859991083045e-06,0.03512208600342274,True,0.03511573001742363,0.03489892929792404,0.024983741343021393,0.025435680523514748,0.010131988674402237,0.009463248774409294
200,pairwise,0.03619513288140297,39,6.591714918624536e-07,0.03619579205289483,True,0.03532085940241814,0.03619513288140297,0.026143331080675125,0.02739991992712021,0.009177528321743011,0.00879521295428276
200,pairwise,0.037593889981508255,40,4.2624399065882557e-07,0.037594316225498914,True,0.036197561770677567,0.037593889981508255,0.02731785550713539,0.029943522065877914,0.008879706263542175,0.007650367915630341
200,pairwise,0.03669288754463196,41,4.49188053606997e-07,0.036693336732685565,True,0.0348619669675827,0.03669288754463196,0.025662388652563095,0.027839235961437225,0.009199578315019608,0.008853651583194733
200,pairwise,0.03558497875928879,42,3.4235417833983206e-09,0.03558498218283057,True,0.03558497875928879,0.03526873141527176,0.02678782492876053,0.026043931022286415,0.00879715383052826,0.009224800392985344
200,pairwise,0.03644735738635063,43,4.515749635176924e-06,0.03645187313598581,True,0.03609362244606018,0.03644735738635063,0.02743520587682724,0.027763837948441505,0.00865841656923294,0.008683519437909126
200,pairwise,0.03916625306010246,44,1.1154323816299494e-05,0.03917740738391876,True,0.03916625306010246,0.0362754762172699,0.03211238235235214,0.027833035215735435,0.0070538707077503204,0.008442441001534462
200,pairwise,0.03653383627533913,45,2.0489380694946324e-06,0.03653588521340862,True,0.0360441729426384,0.03653383627533913,0.026857895776629448,0.027909019961953163,0.00918627716600895,0.008624816313385963
200,pairwise,0.038576096296310425,46,2.704542130249621e-07,0.03857636675052345,True,0.038576096296310425,0.036292675882577896,0.031476907432079315,0.028041433542966843,0.00709918886423111,0.008251242339611053
200,pairwise,0.03558832406997681,47,4.5247375964063696e-08,0.03558836931735277,True,0.03556719422340393,0.03558832406997681,0.02594083733856678,0.02633853815495968,0.00962635688483715,0.009249785915017128
200,pairwise,0.03613754361867905,48,1.5811971388751678e-06,0.03613912481581792,True,0.03613754361867905,0.03612262010574341,0.02683091163635254,0.027633212506771088,0.009306631982326508,0.00848940759897232
200,pairwise,0.03809242695569992,49,6.1801411211509505e-06,0.03809860709682107,True,0.03522135317325592,0.03809242695569992,0.025676846504211426,0.030619945377111435,0.009544506669044495,0.007472481578588486
200,pairwise,0.036713190376758575,50,9.212046861648004e-07,0.03671411158144474,True,0.036713190376758575,0.03548678755760193,0.028446372598409653,0.025676153600215912,0.008266817778348923,0.009810633957386017
